year,asylum_country_code,origin_country_name,asylum_country_name,population_type,location,urban_rural,accommodation_type,female_adolescent,female_adult,female_elderly,female_age_unknown,female_total,male_adolescent,male_adult,male_elderly,male_age_unknown,male_total,total,female_children,male_children,total_children,total_adults
2015,LKA,Sri Lanka,Sri Lanka,RDP,Mannar : District,V,U,0,0,0,0,0,0,0,0,0,0,620,0,0,0,0
2015,LKA,Sri Lanka,Sri Lanka,RDP,Mullaitivu : District,V,U,0,0,0,0,0,0,0,0,0,0,1541,0,0,0,0
2015,LKA,Sri Lanka,Sri Lanka,RDP,Trincomalee : District,V,U,0,0,0,0,0,0,0,0,0,0,1341,0,0,0,0
2015,LKA,Sri Lanka,Sri Lanka,RDP,Vavuniya : District,V,U,0,0,0,0,0,0,0,0,0,0,330,0,0,0,0
2015,LKA,Sri Lanka,Sri Lanka,RET,Dispersed in the country / territory,V,I,5,9,0,0,14,0,14,0,0,14,28,0,0,0,23
2015,LKA,Sri Lanka,Sri Lanka,RET,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0
2015,LKA,Sri Lanka,Sri Lanka,RET,Jaffna : District,V,U,5,41,5,0,63,6,35,5,0,61,124,12,15,27,76
2015,LKA,Sri Lanka,Sri Lanka,RET,Kilinochchi : District,V,U,0,17,0,0,22,0,16,0,0,21,43,5,5,10,33
2015,LKA,Sri Lanka,Sri Lanka,RET,Mannar : District,V,U,5,36,8,0,61,5,35,6,0,61,122,12,15,27,71
2015,LKA,Sri Lanka,Sri Lanka,RET,Mullaitivu : District,V,U,0,10,0,0,17,0,7,0,0,13,30,7,6,13,17
2015,LKA,Sri Lanka,Sri Lanka,RET,Trincomalee : District,V,U,5,26,5,0,50,5,26,5,0,45,95,14,9,23,52
2015,LKA,Sri Lanka,Sri Lanka,RET,Vavuniya : District,V,U,7,26,0,0,33,6,28,0,0,40,73,0,6,6,54
2015,LTU,Sri Lanka,Lithuania,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
2015,MEX,Sri Lanka,Mexico,ASY,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
2015,MEX,Sri Lanka,Mexico,REF,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
2015,MLI,Sri Lanka,Mali,REF,Bamako : District,U,I,0,0,0,0,5,0,0,0,0,0,5,5,0,5,0
2015,MYS,Sri Lanka,Malaysia,ASY,Kuala Lumpur : Wilayah Persekutuan - Federal territory,U,I,11,239,0,0,294,15,1164,7,0,1234,1528,44,48,92,1403
2015,MYS,Sri Lanka,Malaysia,REF,Kuala Lumpur : Wilayah Persekutuan - Federal territory,U,I,37,291,28,0,442,21,967,20,0,1103,1545,86,95,181,1258
2015,MLT,Sri Lanka,Malta,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
2015,NPL,Sri Lanka,Nepal,REF,Kathmandu : District,U,I,0,7,0,0,7,6,9,0,0,15,22,0,0,0,16
2015,NLD,Sri Lanka,Netherlands (Kingdom of the),ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0
2015,NLD,Sri Lanka,Netherlands (Kingdom of the),REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,733,0,0,0,0
2015,NOR,Sri Lanka,Norway,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0
2015,NOR,Sri Lanka,Norway,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0
2015,NRU,Sri Lanka,Nauru,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0
2015,NRU,Sri Lanka,Nauru,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2015,NZL,Sri Lanka,New Zealand,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
2015,NZL,Sri Lanka,New Zealand,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0
2015,PER,Sri Lanka,Peru,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
2015,PHL,Sri Lanka,Philippines,REF,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,12,12,12,0,0,0,0
2015,PHL,Sri Lanka,Philippines,REF,National Capital Region,V,I,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0
2015,PNG,Sri Lanka,Papua New Guinea,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2015,POL,Sri Lanka,Poland,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
2015,POL,Sri Lanka,Poland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0
2015,PRT,Sri Lanka,Portugal,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
2015,PRT,Sri Lanka,Portugal,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0
2015,ZAF,Sri Lanka,South Africa,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0
2015,ZAF,Sri Lanka,South Africa,REF,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
2015,SEN,Sri Lanka,Senegal,ASY,Dakar : Point,U,I,0,21,0,0,21,5,55,0,0,60,81,0,0,0,76
2015,ESP,Sri Lanka,Spain,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0
2015,ESP,Sri Lanka,Spain,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0
2015,SWZ,Sri Lanka,Eswatini,REF,Dispersed in the country / territory,U,I,0,0,0,0,5,0,0,0,0,0,5,5,0,5,0
2015,SWE,Sri Lanka,Sweden,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0
2015,SWE,Sri Lanka,Sweden,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0
2015,CHE,Sri Lanka,Switzerland,ASY,Dispersed in the country / territory,U,U,20,188,5,0,244,87,648,0,0,763,1007,31,28,59,836
2015,CHE,Sri Lanka,Switzerland,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,531,0,0,0,0
2015,CHE,Sri Lanka,Switzerland,REF,Dispersed in the country / territory,U,U,42,378,148,0,668,72,599,53,0,823,1491,100,99,199,977
2015,CHE,Sri Lanka,Switzerland,REF,Dispersed in the country / territory,U,U,0,0,0,579,579,0,0,0,536,536,1115,0,0,0,0
2015,CHE,Sri Lanka,Switzerland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,2383,0,0,0,0
2015,SYR,Sri Lanka,Syrian Arab Republic,ASY,Damascus : Mohafazah - Governorate,U,I,0,5,0,0,5,0,0,0,0,0,5,0,0,0,5
2015,THA,Sri Lanka,Thailand,ASY,Bangkok : Metropolitan administration,U,I,6,38,0,0,49,11,72,0,0,104,153,5,21,26,110
2015,THA,Sri Lanka,Thailand,REF,Bangkok : Metropolitan administration,U,I,0,37,0,0,56,8,65,0,0,96,152,19,23,42,102
2015,TGO,Sri Lanka,Togo,ASY,Lome : Commune,U,I,0,0,0,0,0,0,6,0,0,6,6,0,0,0,6
2015,TUR,Sri Lanka,Türkiye,ASY,Ordu : Province,V,U,0,0,0,0,5,0,5,0,0,5,10,5,0,5,5
2015,TUR,Sri Lanka,Türkiye,REF,Gaziantep : Province,U,I,0,5,0,0,5,0,9,0,0,9,14,0,0,0,14
2015,UKR,Sri Lanka,Ukraine,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0
2015,UKR,Sri Lanka,Ukraine,REF,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0
2015,USA,Sri Lanka,United States of America,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,995,0,0,0,0
2015,USA,Sri Lanka,United States of America,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,1313,0,0,0,0
2015,WSM,Sri Lanka,Samoa,ASY,Apia,U,I,0,0,0,0,0,0,0,0,0,5,5,0,5,5,0
2016,ARG,Sri Lanka,Argentina,REF,Dispersed in the country / territory,U,I,0,7,0,0,7,0,16,14,0,30,37,0,0,0,23
2016,AUS,Sri Lanka,Australia,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,2370,0,0,0,0
2016,AUS,Sri Lanka,Australia,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,4236,0,0,0,0
2016,AUT,Sri Lanka,Austria,ASY,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0
2016,AUT,Sri Lanka,Austria,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0
2016,BEL,Sri Lanka,Belgium,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0
2016,BEL,Sri Lanka,Belgium,REF,Dispersed in the country / territory,V,U,0,0,0,149,149,0,0,0,245,245,394,0,0,0,0
2016,BEN,Sri Lanka,Benin,REF,Dispersed in the country / territory,U,I,0,0,0,0,7,0,0,0,0,0,7,7,0,7,0
2016,BRA,Sri Lanka,Brazil,ASY,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0
2016,BRA,Sri Lanka,Brazil,REF,Dispersed in the country / territory,U,I,0,5,0,0,5,0,13,0,0,13,18,0,0,0,18
2016,BGR,Sri Lanka,Bulgaria,ASY,Dispersed in the country / territory,U,R,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0
2016,KHM,Sri Lanka,Cambodia,REF,Phnom Penh : Autonomous municipality,U,I,0,0,0,0,0,0,5,0,0,5,5,0,0,0,5
2016,CAN,Sri Lanka,Canada,ASY,Canada,V,U,0,22,5,0,27,0,103,5,0,108,135,0,0,0,125
2016,CAN,Sri Lanka,Canada,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,653,0,0,0,0
2016,CAN,Sri Lanka,Canada,REF,Canada,V,U,10,42,5,0,68,7,95,0,0,115,183,11,13,24,137
2016,CAN,Sri Lanka,Canada,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,4465,0,0,0,0
2016,CHL,Sri Lanka,Chile,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2016,CYP,Sri Lanka,Cyprus,ASY,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0
2016,CYP,Sri Lanka,Cyprus,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0
2016,CZE,Sri Lanka,Czechia,REF,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
2016,DNK,Sri Lanka,Denmark,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0
2016,DNK,Sri Lanka,Denmark,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2016,DNK,Sri Lanka,Denmark,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0
2016,EST,Sri Lanka,Estonia,REF,Dispersed in the country / territory,V,I,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
2016,FIN,Sri Lanka,Finland,ASY,Finland,U,R,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
2016,FIN,Sri Lanka,Finland,REF,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0
2016,FRA,Sri Lanka,France,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,1615,0,0,0,0
2016,FRA,Sri Lanka,France,REF,Dispersed in the country / territory,U,U,0,0,0,7955,7955,0,0,0,16371,16371,24326,0,0,0,0
2016,GBR,Sri Lanka,United Kingdom of Great Britain and Northern Ireland,ASY,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,1717,0,0,0,0
2016,GBR,Sri Lanka,United Kingdom of Great Britain and Northern Ireland,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,5809,0,0,0,0
2016,GEO,Sri Lanka,Georgia,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,5,0,0,5,5,0,0,0,5
2016,DEU,Sri Lanka,Germany,ASY,Dispersed in the country / territory,V,U,27,265,23,0,410,20,995,11,0,1113,1523,95,87,182,1260
2016,DEU,Sri Lanka,Germany,REF,Dispersed in the country / territory,V,U,50,633,211,0,983,68,2485,183,0,2846,3829,89,110,199,3118
2016,GRC,Sri Lanka,Greece,ASY,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
2016,GRC,Sri Lanka,Greece,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0
2016,GIN,Sri Lanka,Guinea,REF,Conakry : Special zone,U,I,0,0,0,0,0,0,8,0,0,8,8,0,0,0,8
2016,HKG,Sri Lanka,"China, Hong Kong Special Administrative Region",REF,Dispersed in the country / territory,U,I,6,5,0,0,11,0,14,0,0,14,25,0,0,0,19
2016,HUN,Sri Lanka,Hungary,ASY,Kiskunhalas,U,U,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
2016,HUN,Sri Lanka,Hungary,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
2016,ISL,Sri Lanka,Iceland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2016,IND,Sri Lanka,India,REF,Tamil Nadu : State,R,P,0,0,0,31538,31538,0,0,0,31624,31624,63162,0,0,0,0
2016,IDN,Sri Lanka,Indonesia,ASY,Bali,U,I,0,0,0,0,0,0,6,0,0,6,6,0,0,0,6
2016,IDN,Sri Lanka,Indonesia,ASY,Banten,U,I,0,5,0,0,5,6,0,0,0,6,11,0,0,0,5
2016,IDN,Sri Lanka,Indonesia,ASY,Jakarta,U,I,0,9,0,0,9,0,0,0,0,0,9,0,0,0,9
2016,IDN,Sri Lanka,Indonesia,ASY,Jawa Barat : Provinsi - Province,U,I,0,0,0,0,5,0,7,0,0,7,12,5,0,5,7
2016,IDN,Sri Lanka,Indonesia,ASY,Jawa Tengah,U,I,0,0,0,0,5,0,0,0,0,0,5,5,0,5,0
2016,IDN,Sri Lanka,Indonesia,ASY,Nusa Tenggara Timur : Provinsi - Province,U,C,0,0,0,0,5,0,10,0,0,10,15,5,0,5,10
2016,IDN,Sri Lanka,Indonesia,ASY,Sumatera Utara,U,I,5,38,5,0,67,7,48,0,0,72,139,19,17,36,86
2016,IDN,Sri Lanka,Indonesia,REF,Bali,U,I,0,0,0,0,8,0,0,0,0,0,8,8,0,8,0
2016,IDN,Sri Lanka,Indonesia,REF,Banten,U,I,0,7,0,0,7,5,9,0,0,14,21,0,0,0,16
2016,IDN,Sri Lanka,Indonesia,REF,Jakarta,U,I,5,7,0,0,12,6,11,0,0,17,29,0,0,0,18
2016,IDN,Sri Lanka,Indonesia,REF,Jawa Barat : Provinsi - Province,U,I,0,0,0,0,0,0,0,0,0,8,8,0,8,8,0
2016,IDN,Sri Lanka,Indonesia,REF,Jawa Timur,U,I,0,0,0,0,0,0,5,0,0,5,5,0,0,0,5
2016,IDN,Sri Lanka,Indonesia,REF,Nanggroe Aceh Darussalam,U,I,0,0,0,0,0,0,5,0,0,5,5,0,0,0,5
2016,IDN,Sri Lanka,Indonesia,REF,Nusa Tenggara Timur : Provinsi - Province,U,C,0,0,0,0,0,0,0,0,0,5,5,0,5,5,0
2016,IDN,Sri Lanka,Indonesia,REF,Sulawesi Selatan : Provinsi - Province,U,C,5,9,0,0,14,5,6,0,0,16,30,0,5,5,15
2016,IDN,Sri Lanka,Indonesia,REF,Sumatera Utara,U,I,12,50,0,0,85,5,116,0,0,147,232,23,26,49,166
2016,IRL,Sri Lanka,Ireland,ASY,Dispersed in the country / territory,U,I,0,0,0,0,0,0,7,0,0,7,7,0,0,0,7
2016,IRL,Sri Lanka,Ireland,REF,Dispersed in the country / territory,U,I,0,5,0,0,5,0,14,0,0,14,19,0,0,0,19
2016,ISR,Sri Lanka,Israel,ASY,Dispersed in the country / territory,V,I,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0
2016,ITA,Sri Lanka,Italy,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0
2016,ITA,Sri Lanka,Italy,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,727,0,0,0,0
2016,JOR,Sri Lanka,Jordan,ASY,Amman : Governorate,U,I,0,5,0,0,5,0,0,0,0,0,5,0,0,0,5
2016,JOR,Sri Lanka,Jordan,REF,Amman : Governorate,U,I,0,5,0,0,5,0,0,0,0,0,5,0,0,0,5
2016,JPN,Sri Lanka,Japan,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,1752,0,0,0,0
2016,JPN,Sri Lanka,Japan,REF,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0
2016,KEN,Sri Lanka,Kenya,REF,Nairobi : Province,U,I,0,5,0,0,5,0,5,0,0,5,10,0,0,0,10
2016,KOR,Sri Lanka,Republic of Korea,ASY,Ansan,U,I,0,0,0,0,0,0,6,0,0,6,6,0,0,0,6
2016,KOR,Sri Lanka,Republic of Korea,ASY,Busan: Gwangyeoksi - Metropolitan City,U,I,0,5,0,0,5,0,20,0,0,20,25,0,0,0,25
2016,KOR,Sri Lanka,Republic of Korea,ASY,Seoul : Teukbyeolsi - Capital metropolitan city,U,I,0,5,0,0,5,0,25,0,0,25,30,0,0,0,30
2016,KOR,Sri Lanka,Republic of Korea,ASY,Ulsan,U,I,0,0,0,0,0,0,7,0,0,7,7,0,0,0,7
2016,KOR,Sri Lanka,Republic of Korea,REF,Seoul : Teukbyeolsi - Capital metropolitan city,U,I,0,0,0,0,8,0,0,0,0,0,8,8,0,8,0
2016,KWT,Sri Lanka,Kuwait,ASY,kUWAIT,U,I,0,5,0,0,5,0,0,0,0,0,5,0,0,0,5
2016,LBN,Sri Lanka,Lebanon,OOC,Beirut : Mohafazah - Governorate,U,I,0,5,0,0,5,0,0,0,0,0,5,0,0,0,5
2016,LBN,Sri Lanka,Lebanon,OOC,Mount Lebanon : Mohafazah - Governorate,U,I,0,7,0,0,7,0,0,0,0,0,7,0,0,0,7
2016,LKA,Sri Lanka,Sri Lanka,IDP,Batticaloa,V,U,0,0,0,0,0,0,0,0,0,0,867,0,0,0,0
2016,LKA,Sri Lanka,Sri Lanka,IDP,Jaffna : District,V,U,0,0,0,0,0,0,0,0,0,0,34704,0,0,0,0
2016,LKA,Sri Lanka,Sri Lanka,IDP,Kilinochchi : District,V,U,0,0,0,0,0,0,0,0,0,0,2358,0,0,0,0
2016,LKA,Sri Lanka,Sri Lanka,IDP,Mannar : District,V,U,0,0,0,0,0,0,0,0,0,0,620,0,0,0,0
2016,LKA,Sri Lanka,Sri Lanka,IDP,Mullaitivu : District,V,U,0,0,0,0,0,0,0,0,0,0,273,0,0,0,0
2016,LKA,Sri Lanka,Sri Lanka,IDP,Trincomalee : District,V,U,0,0,0,0,0,0,0,0,0,0,557,0,0,0,0
2016,LKA,Sri Lanka,Sri Lanka,IDP,Vavuniya : District,V,U,0,0,0,0,0,0,0,0,0,0,351,0,0,0,0
2016,LKA,Sri Lanka,Sri Lanka,RDP,Jaffna : District,V,U,0,0,0,0,0,0,0,0,0,0,10174,0,0,0,0
2016,LKA,Sri Lanka,Sri Lanka,RDP,Trincomalee : District,V,U,0,0,0,0,0,0,0,0,0,0,1619,0,0,0,0
2016,LKA,Sri Lanka,Sri Lanka,RDP,Vavuniya : District,V,U,0,0,0,0,0,0,0,0,0,0,652,0,0,0,0
2016,LKA,Sri Lanka,Sri Lanka,RET,Dispersed in the country / territory,V,I,0,15,0,0,15,0,9,0,0,9,24,0,0,0,24
2016,LKA,Sri Lanka,Sri Lanka,RET,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0
2016,LKA,Sri Lanka,Sri Lanka,RET,Jaffna : District,V,I,12,66,16,0,112,11,55,15,0,95,207,18,14,32,121
2016,LKA,Sri Lanka,Sri Lanka,RET,Kilinochchi : District,V,I,5,27,0,0,37,5,21,5,0,37,74,5,6,11,48
2016,LKA,Sri Lanka,Sri Lanka,RET,Mannar : District,V,I,15,61,8,0,109,18,61,9,0,109,218,25,21,46,122
2016,LKA,Sri Lanka,Sri Lanka,RET,Mullaitivu : District,V,I,0,18,5,0,30,7,13,5,0,25,55,7,0,7,31
2016,LKA,Sri Lanka,Sri Lanka,RET,Trincomalee : District,V,I,6,52,5,0,89,13,54,8,0,100,189,26,25,51,106
2016,LKA,Sri Lanka,Sri Lanka,RET,Vavuniya : District,V,I,10,31,8,0,57,7,46,5,0,75,132,8,17,25,77
2016,LTU,Sri Lanka,Lithuania,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
2016,LUX,Sri Lanka,Luxembourg,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0
2016,LVA,Sri Lanka,Latvia,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2016,LVA,Sri Lanka,Latvia,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2016,MDA,Sri Lanka,Republic of Moldova,ASY,Dispersed in the country / territory,V,I,0,0,0,0,0,0,5,0,0,5,5,0,0,0,5
2016,MEX,Sri Lanka,Mexico,ASY,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
2016,MEX,Sri Lanka,Mexico,REF,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
2016,MYS,Sri Lanka,Malaysia,ASY,Kuala Lumpur : Wilayah Persekutuan - Federal territory,U,I,10,236,5,0,308,10,700,6,0,782,1090,57,66,123,936
2016,MYS,Sri Lanka,Malaysia,REF,Kuala Lumpur : Wilayah Persekutuan - Federal territory,U,I,30,273,0,0,545,53,283,5,0,575,1120,242,234,476,556
2016,MLT,Sri Lanka,Malta,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
2016,NPL,Sri Lanka,Nepal,REF,Kathmandu : District,U,I,0,7,0,0,7,0,10,0,0,15,22,0,5,5,17
2016,NLD,Sri Lanka,Netherlands (Kingdom of the),ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0
2016,NLD,Sri Lanka,Netherlands (Kingdom of the),REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,706,0,0,0,0
2016,NOR,Sri Lanka,Norway,ASY,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
2016,NOR,Sri Lanka,Norway,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0
2016,NRU,Sri Lanka,Nauru,ASY,Nauru,V,U,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0
2016,NRU,Sri Lanka,Nauru,REF,Nauru,V,U,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2016,NZL,Sri Lanka,New Zealand,ASY,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
2016,NZL,Sri Lanka,New Zealand,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0
2016,PER,Sri Lanka,Peru,ASY,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
2016,PHL,Sri Lanka,Philippines,REF,CALABARZON (Region IV-A ) : Region,U,I,0,0,0,0,0,0,5,0,0,5,5,0,0,0,5
2016,PHL,Sri Lanka,Philippines,REF,Dispersed in the country / territory,U,I,0,0,0,0,0,0,5,0,0,5,5,0,0,0,5
2016,PHL,Sri Lanka,Philippines,REF,National Capital Region,V,I,0,5,0,0,5,0,5,0,0,5,10,0,0,0,10
2016,POL,Sri Lanka,Poland,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
2016,POL,Sri Lanka,Poland,REF,Poland,V,I,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0
2016,PRT,Sri Lanka,Portugal,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
2016,PRT,Sri Lanka,Portugal,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0
2016,ZAF,Sri Lanka,South Africa,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
2016,ZAF,Sri Lanka,South Africa,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
2016,SEN,Sri Lanka,Senegal,ASY,Dakar : Point,U,I,0,21,0,0,21,5,56,0,0,61,82,0,0,0,77
2016,ESP,Sri Lanka,Spain,ASY,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0
2016,ESP,Sri Lanka,Spain,REF,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0
2016,SWZ,Sri Lanka,Eswatini,REF,Dispersed in the country / territory,U,I,0,0,0,0,5,0,0,0,0,0,5,5,0,5,0
2016,SWE,Sri Lanka,Sweden,ASY,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0
2016,SWE,Sri Lanka,Sweden,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0
2016,CHE,Sri Lanka,Switzerland,ASY,Dispersed in the country / territory,U,U,20,233,11,0,327,36,1428,7,0,1522,1849,63,51,114,1661
2016,CHE,Sri Lanka,Switzerland,REF,Dispersed in the country / territory,U,U,37,378,141,0,669,64,656,54,0,880,1549,113,106,219,1034
2016,CHE,Sri Lanka,Switzerland,REF,Dispersed in the country / territory,U,U,0,0,0,1498,1498,0,0,0,2411,2411,3909,0,0,0,0
2016,SYR,Sri Lanka,Syrian Arab Republic,ASY,Damascus : Mohafazah - Governorate,U,I,0,5,0,0,5,0,0,0,0,0,5,0,0,0,5
2016,THA,Sri Lanka,Thailand,ASY,Bangkok : Metropolitan administration,U,I,0,23,0,0,32,12,42,0,0,73,105,9,19,28,65
2016,THA,Sri Lanka,Thailand,REF,Bangkok : Metropolitan administration,U,I,5,37,0,0,56,10,49,0,0,82,138,14,23,37,86
2016,TGO,Sri Lanka,Togo,ASY,Lome : Commune,U,I,0,0,0,0,0,0,6,0,0,6,6,0,0,0,6
2016,TTO,Sri Lanka,Trinidad and Tobago,REF,Port of Spain : Municipality,U,I,0,0,0,0,0,0,5,0,0,5,5,0,0,0,5
2016,TUR,Sri Lanka,Türkiye,ASY,Ordu,U,I,0,0,0,0,5,0,5,0,0,5,10,5,0,5,5
